,,,,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
2017,4,21,14,,10098.0,,,70.0,72.0,-9999.0,,0.0,,,,723630-23047-2017
2017,4,21,15,,10098.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,4,21,16,,10107.0,,,90.0,46.0,-9999.0,,0.0,,,,723630-23047-2017
2017,4,21,17,,10107.0,,,90.0,51.0,-9999.0,,0.0,,,,723630-23047-2017
2017,4,21,19,,10096.0,,,80.0,26.0,-9999.0,,0.0,,,,723630-23047-2017
2017,4,21,20,,10094.0,,,10.0,51.0,-9999.0,,0.0,,,,723630-23047-2017
2017,4,21,21,,10086.0,,,30.0,77.0,,6.0,,0.0,-9999.0,,723630-23047-2017
2017,4,21,22,,10093.0,,,20.0,93.0,-9999.0,,0.0,,,,723630-23047-2017
2017,4,21,23,,89.0,10105.0,,,108.0,-9999.0,,0.0,,,,723630-23047-2017
2017,4,22,0,,83.0,10121.0,,,,72.0,,8.0,,0.0,-9999.0,723630-23047-2017
2017,4,22,1,,72.0,10136.0,,,,93.0,,,,,,723630-23047-2017
2017,4,22,2,94.0,,72.0,10146.0,,,,,,,,,723630-23047-2017
2017,4,22,4,78.0,,56.0,10177.0,,,,,,,,,723630-23047-2017
2017,4,22,5,78.0,,44.0,10183.0,,,,,,,,,723630-23047-2017
2017,4,22,7,72.0,,44.0,10190.0,,,,,,,,,723630-23047-2017
2017,4,22,10,61.0,,28.0,10196.0,,,93.0,,,,,,723630-23047-2017
2017,4,22,11,61.0,,22.0,10202.0,,,,,,,,,723630-23047-2017
2017,4,22,13,50.0,,17.0,10228.0,,,,,,,,,723630-23047-2017
2017,4,22,14,72.0,,22.0,10230.0,,,72.0,,,,,,723630-23047-2017
2017,4,22,16,,17.0,10234.0,,350.0,88.0,-9999.0,,0.0,,,,723630-23047-2017
2017,4,22,17,,11.0,10234.0,,,103.0,,2.0,,0.0,-9999.0,,723630-23047-2017
2017,4,22,18,,17.0,10230.0,,360.0,93.0,,2.0,,0.0,-9999.0,,723630-23047-2017
2017,4,22,19,,11.0,10226.0,,360.0,77.0,,4.0,,0.0,-9999.0,,723630-23047-2017
2017,4,22,20,,11.0,10226.0,,,,62.0,,4.0,,0.0,-9999.0,723630-23047-2017
2017,4,22,21,,,6.0,-9999.0,,,93.0,,2.0,,0.0,-9999.0,723630-23047-2017
2017,4,22,22,,-6.0,10217.0,,360.0,93.0,,2.0,,0.0,-9999.0,,723630-23047-2017
2017,4,23,3,50.0,-11.0,10249.0,,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,23,4,39.0,-17.0,10252.0,,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,23,7,22.0,-11.0,10248.0,,220.0,26.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,23,8,44.0,,-6.0,10240.0,,,21.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,23,11,,,-11.0,10235.0,,,26.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,23,12,11.0,-17.0,10236.0,,220.0,26.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,23,14,83.0,,17.0,10236.0,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,23,15,,,0.0,10229.0,,,36.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,23,16,,-6.0,10225.0,,180.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,23,17,,,6.0,10212.0,,,46.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,23,18,,11.0,10200.0,,190.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,23,19,,11.0,10188.0,,200.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,23,20,,11.0,10171.0,,190.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,23,21,,17.0,10156.0,,180.0,77.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,23,22,,17.0,10139.0,,180.0,82.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,23,23,,11.0,10137.0,,190.0,98.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,24,0,,,6.0,10127.0,,,93.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,24,1,,11.0,10120.0,,170.0,,,,,-9999.0,,,723630-23047-2017
2017,4,24,2,,11.0,10111.0,,160.0,82.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,24,3,,11.0,10111.0,,160.0,82.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,24,4,,11.0,10106.0,,160.0,88.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,24,5,,,6.0,10095.0,,108.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,24,6,,,6.0,10089.0,,118.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,24,7,,,6.0,10089.0,,103.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,24,8,,,0.0,10083.0,,,93.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,24,9,,,0.0,10074.0,,,77.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,24,10,,,0.0,10069.0,,,88.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,24,11,,,6.0,10062.0,,,82.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,24,12,94.0,,11.0,10055.0,,,82.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,24,13,,11.0,10059.0,,200.0,82.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,24,14,,22.0,10050.0,,200.0,98.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,24,15,,22.0,10051.0,,220.0,88.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,24,16,,33.0,10043.0,,220.0,67.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,24,17,,39.0,10032.0,,220.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,24,18,,39.0,10015.0,,220.0,88.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,24,19,,39.0,10002.0,,220.0,88.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,24,20,,11.0,,9985.0,,103.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,24,21,,,9976.0,,250.0,93.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,24,22,,-6.0,,9961.0,,,82.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,24,23,,,9952.0,,230.0,93.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,25,0,,,9953.0,,220.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,25,1,,,9955.0,,220.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,25,2,,,9950.0,,210.0,21.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,25,3,,,9945.0,,200.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,25,4,,-6.0,,9950.0,,,46.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,25,6,,,9926.0,,230.0,88.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,25,7,,,9922.0,,240.0,82.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,25,8,,,9910.0,,250.0,88.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,25,9,,,9908.0,,250.0,98.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,25,10,,,9912.0,,250.0,88.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,25,11,,,9913.0,,260.0,98.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,25,12,,,9921.0,,250.0,77.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,25,13,,,9935.0,,240.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,25,14,,-6.0,,9944.0,,,46.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,25,15,,,9946.0,,250.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,25,16,,,9954.0,,240.0,46.0,,4.0,,0.0,-9999.0,,723630-23047-2017
2017,4,25,17,,-6.0,,9948.0,,,67.0,,,,,,723630-23047-2017
2017,4,25,18,,39.0,,9958.0,,,67.0,,8.0,,0.0,-9999.0,723630-23047-2017
2017,4,25,20,,33.0,,9938.0,,,46.0,,4.0,,0.0,-9999.0,723630-23047-2017
2017,4,25,21,,39.0,,9933.0,,,62.0,,6.0,,0.0,-9999.0,723630-23047-2017
2017,4,25,22,,50.0,,9933.0,,,62.0,,,,,,723630-23047-2017
2017,4,25,23,,22.0,,9925.0,,108.0,,2.0,,0.0,-9999.0,,723630-23047-2017
2017,4,26,0,,50.0,,9931.0,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,26,4,,83.0,,9985.0,,,41.0,,,,,,723630-23047-2017
2017,4,26,5,,89.0,-9999.0,,330.0,62.0,-9999.0,-1.0,-9999.0,,,,723630-23047-2017
2017,4,26,8,94.0,,89.0,,,,,,,,,,723630-23047-2017
2017,4,26,10,83.0,,78.0,10001.0,,,,,,,,,723630-23047-2017
2017,4,26,11,78.0,,72.0,10009.0,,,103.0,,,,,,723630-23047-2017
2017,4,26,13,39.0,,28.0,10066.0,,124.0,-9999.0,,5.0,,,,723630-23047-2017
2017,4,26,14,44.0,,28.0,-9999.0,,103.0,-9999.0,,0.0,,,,723630-23047-2017
2017,4,26,15,61.0,,28.0,10069.0,,124.0,,6.0,,0.0,-9999.0,,723630-23047-2017
2017,4,26,16,89.0,,33.0,10078.0,,103.0,,4.0,,0.0,-9999.0,,723630-23047-2017
2017,4,26,17,,17.0,10084.0,,330.0,82.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,26,19,,22.0,10068.0,,320.0,98.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,26,20,,11.0,10070.0,,310.0,88.0,,2.0,,0.0,-9999.0,,723630-23047-2017
2017,4,26,21,,11.0,10063.0,,320.0,82.0,,6.0,,0.0,-9999.0,,723630-23047-2017
2017,4,26,22,,11.0,10056.0,,320.0,93.0,,2.0,,0.0,-9999.0,,723630-23047-2017
2017,4,26,23,,-6.0,10055.0,,330.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,27,0,,-6.0,10059.0,,350.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,27,1,,11.0,10056.0,,,,36.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,27,3,83.0,,17.0,10069.0,,,31.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,27,4,83.0,,17.0,10072.0,,,31.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,27,5,83.0,,17.0,10066.0,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,27,6,67.0,,22.0,10065.0,,,36.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,27,7,78.0,,22.0,10057.0,,,46.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,27,8,83.0,,17.0,10051.0,,,62.0,,4.0,,0.0,-9999.0,723630-23047-2017
2017,4,27,9,89.0,,22.0,10042.0,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,27,10,,39.0,10030.0,,190.0,72.0,-9999.0,-1.0,-9999.0,,,,723630-23047-2017
2017,4,27,11,89.0,,17.0,10026.0,,,93.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,27,13,94.0,,22.0,10025.0,,,72.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,27,14,,28.0,10020.0,,160.0,93.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,27,15,,39.0,10019.0,,180.0,93.0,,8.0,,0.0,-9999.0,,723630-23047-2017
2017,4,27,16,,33.0,10003.0,,180.0,93.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,27,17,,44.0,,9990.0,,,98.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,27,18,,33.0,,9982.0,,,88.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,27,20,,-6.0,,9953.0,,,67.0,,,,,,723630-23047-2017
2017,4,27,21,,11.0,,9944.0,,,51.0,,8.0,,0.0,-9999.0,723630-23047-2017
2017,4,27,22,,22.0,,9938.0,,,57.0,,,,,,723630-23047-2017
2017,4,27,23,,,6.0,,,,,,,,,,723630-23047-2017
2017,4,28,0,,11.0,,9930.0,,,72.0,,4.0,,0.0,-9999.0,723630-23047-2017
2017,4,28,1,,11.0,,9942.0,,,26.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,28,5,,78.0,,9979.0,,,41.0,,,,,,723630-23047-2017
2017,4,28,6,,83.0,,9981.0,,,21.0,,8.0,,0.0,-9999.0,723630-23047-2017
2017,4,28,8,,67.0,,9988.0,,,36.0,,,,,,723630-23047-2017
2017,4,28,9,,56.0,,9998.0,,,31.0,,8.0,,0.0,-9999.0,723630-23047-2017
2017,4,28,10,,56.0,10003.0,,330.0,26.0,-9999.0,,0.0,,,,723630-23047-2017
2017,4,28,11,89.0,,50.0,10000.0,,,15.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,28,12,78.0,,50.0,10010.0,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,28,13,94.0,,56.0,10019.0,,,31.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,28,14,,56.0,10023.0,,320.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,28,15,,61.0,10019.0,,330.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,4,28,16,,61.0,10009.0,,,,26.0,,2.0,,0.0,-9999.0,723630-23047-2017
2017,4,28,17,,39.0,10007.0,-9999.0,,,,,,,,,723630-23047-2017
2017,4,28,18,,17.0,10003.0,,180.0,36.0,,4.0,,0.0,-9999.0,,723630-23047-2017
2017,4,28,19,,28.0,,9994.0,,,72.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,4,28,20,,33.0,,9997.0,,,62.0,,,,,,723630-23047-2017
2017,4,28,21,,39.0,,9997.0,,,67.0,,8.0,,0.0,-9999.0,723630-23047-2017
2017,4,28,22,,56.0,,9995.0,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,4,28,23,,10033.0,,,,,,-9999.0,,,,,723630-23047-2017
2017,4,29,1,83.0,,78.0,10046.0,,,93.0,,,,,,723630-23047-2017
2017,4,29,2,78.0,,72.0,10042.0,,,,,,,,,723630-23047-2017
2017,4,29,3,83.0,,72.0,10060.0,,108.0,,8.0,,-9999.0,,,723630-23047-2017
2017,4,29,4,78.0,,72.0,10056.0,,,103.0,,,,,,723630-23047-2017
2017,4,29,5,72.0,,67.0,10057.0,,108.0,-9999.0,-1.0,-9999.0,,,,723630-23047-2017
2017,4,29,7,56.0,,50.0,-9999.0,,113.0,-9999.0,-1.0,-9999.0,,,,723630-23047-2017
2017,4,29,8,61.0,,56.0,10046.0,,,113.0,,,,,,723630-23047-2017
2017,4,29,10,56.0,,44.0,-9999.0,,,113.0,,-1.0,,,,723630-23047-2017
2017,4,29,11,44.0,,44.0,10072.0,,,113.0,,,,,,723630-23047-2017
2017,4,29,13,17.0,,17.0,10101.0,,,88.0,,,,,,723630-23047-2017
2017,4,29,14,11.0,,,6.0,,,108.0,,,,,,723630-23047-2017
2017,4,29,16,,,,,-9999.0,,,,,,,,723630-23047-2017
2017,4,29,17,28.0,,22.0,-9999.0,,,149.0,,-1.0,,,,723630-23047-2017
2017,4,29,19,28.0,,22.0,10098.0,,113.0,-9999.0,,0.0,,,,723630-23047-2017
2017,4,29,20,28.0,,22.0,10118.0,,,88.0,,,,,,723630-23047-2017
2017,4,29,21,22.0,,11.0,10110.0,,,93.0,,8.0,,3.0,-9999.0,723630-23047-2017
2017,4,29,22,17.0,,,6.0,,,124.0,,-1.0,,,,723630-23047-2017
2017,4,29,23,17.0,,11.0,10107.0,,113.0,-9999.0,-1.0,-9999.0,,,,723630-23047-2017
2017,4,30,1,11.0,,,6.0,,,118.0,,-1.0,,,,723630-23047-2017
2017,4,30,2,,,,,10119.0,,,,,-9999.0,,,723630-23047-2017
2017,4,30,4,,,,,10140.0,,,,,,,,723630-23047-2017
2017,4,30,5,,,,,10122.0,,,,,,,,723630-23047-2017
2017,4,30,7,,,,,10107.0,,,,,,,,723630-23047-2017
2017,4,30,8,,,,,10101.0,,,,,,,,723630-23047-2017
2017,4,30,9,,,,,10095.0,,,,,,-1.0,-9999.0,723630-23047-2017
2017,4,30,10,,,,,10092.0,,,,,,,,723630-23047-2017
2017,4,30,11,,,,,10085.0,,,,,,,,723630-23047-2017
2017,4,30,13,,,,,10079.0,,,,,,,,723630-23047-2017
2017,4,30,14,,,,,-9999.0,,,,,,,,723630-23047-2017
2017,4,30,16,11.0,,11.0,10102.0,,124.0,-9999.0,,3.0,,,,723630-23047-2017
2017,4,30,17,17.0,,17.0,10107.0,,144.0,-9999.0,-1.0,-9999.0,,,,723630-23047-2017
2017,4,30,19,44.0,,-6.0,10106.0,,118.0,-9999.0,-1.0,-9999.0,,,,723630-23047-2017
2017,4,30,20,56.0,-28.0,10108.0,,310.0,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,4,30,21,89.0,-33.0,10103.0,,320.0,,,,,-9999.0,,,723630-23047-2017
2017,4,30,22,,10100.0,,,,,,,,,,,723630-23047-2017
2017,4,30,23,,10094.0,,,,,,,,,,,723630-23047-2017
2017,5,1,0,,10097.0,,,,,,,,,,-1.0,723630-23047-2017
2017,5,1,1,,10103.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,1,2,,10109.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,1,3,94.0,-22.0,10114.0,,270.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,1,4,83.0,-11.0,10115.0,,270.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,1,5,39.0,,-6.0,10125.0,,,31.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,1,6,22.0,,-6.0,10129.0,,,31.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,1,7,61.0,,-6.0,10127.0,,,21.0,,,,,,723630-23047-2017
2017,5,1,8,33.0,-17.0,10126.0,,240.0,26.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,1,9,50.0,-17.0,10123.0,,320.0,21.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,1,10,22.0,-11.0,10126.0,,270.0,26.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,1,11,44.0,-11.0,10125.0,,200.0,15.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,1,12,28.0,,-6.0,10132.0,,,21.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,1,14,,11.0,10138.0,,320.0,26.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,1,15,,28.0,10141.0,,310.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,1,16,,,0.0,10144.0,,,26.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,1,17,,10146.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,1,18,,10139.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,1,20,,-6.0,10136.0,,350.0,21.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,1,21,,,6.0,10128.0,,,41.0,,2.0,,0.0,-9999.0,723630-23047-2017
2017,5,1,22,,10127.0,-9999.0,,,,,,,,,,723630-23047-2017
2017,5,1,23,,10121.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,2,0,,-6.0,10121.0,,160.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,2,1,,28.0,10120.0,,130.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,2,2,,50.0,10115.0,,130.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,2,3,,39.0,10119.0,,130.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,2,4,,39.0,10126.0,,130.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,2,5,,33.0,10120.0,,150.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,2,6,,22.0,10118.0,,160.0,67.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,2,7,,28.0,10118.0,,150.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,2,8,,33.0,10116.0,,170.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,2,9,61.0,,33.0,10120.0,,,46.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,2,10,89.0,,39.0,10120.0,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,2,11,94.0,,44.0,10118.0,,,46.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,2,12,89.0,,44.0,10119.0,,,46.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,2,13,,50.0,10123.0,,180.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,2,14,,50.0,10137.0,,340.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,2,15,,44.0,10136.0,,140.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,2,17,,67.0,10118.0,,170.0,26.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,2,18,,72.0,10107.0,-9999.0,,,,,,,,,723630-23047-2017
2017,5,2,19,,83.0,10093.0,-9999.0,,,,,,,,,723630-23047-2017
2017,5,2,20,,89.0,10084.0,-9999.0,,,,,,,,,723630-23047-2017
2017,5,2,21,,83.0,10075.0,-9999.0,,,,,,,,,723630-23047-2017
2017,5,2,22,,10064.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,2,23,,10058.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,3,0,,10060.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,3,1,,10056.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,3,2,,10050.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,3,3,,10051.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,5,3,4,,10055.0,,,40.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,3,5,,89.0,10091.0,,350.0,,,,,-9999.0,,,723630-23047-2017
2017,5,3,6,,94.0,10094.0,,350.0,,,,,-9999.0,,,723630-23047-2017
2017,5,3,7,,83.0,10092.0,,340.0,88.0,-9999.0,,0.0,,,,723630-23047-2017
2017,5,3,8,89.0,,78.0,10111.0,,,,,,,,,723630-23047-2017
2017,5,3,10,83.0,,78.0,10107.0,,,,,,,,,723630-23047-2017
2017,5,3,11,78.0,,72.0,10120.0,,,,,,,,,723630-23047-2017
2017,5,3,13,78.0,,67.0,10158.0,,,,,,,,,723630-23047-2017
2017,5,3,14,89.0,,67.0,10164.0,,,,,,,,,723630-23047-2017
2017,5,3,16,,67.0,10170.0,,,,57.0,,,,,,723630-23047-2017
2017,5,3,17,,72.0,10179.0,,360.0,62.0,-9999.0,,0.0,,,,723630-23047-2017
2017,5,3,18,,78.0,10169.0,,360.0,67.0,,4.0,,0.0,-9999.0,,723630-23047-2017
2017,5,3,19,,72.0,10170.0,,340.0,77.0,-9999.0,,0.0,,,,723630-23047-2017
2017,5,3,20,,67.0,10170.0,,330.0,67.0,-9999.0,,0.0,,,,723630-23047-2017
2017,5,3,21,,78.0,10168.0,,350.0,62.0,,6.0,,-9999.0,,,723630-23047-2017
2017,5,3,22,,61.0,10163.0,,360.0,98.0,,2.0,,-9999.0,,,723630-23047-2017
2017,5,3,23,,61.0,10186.0,,350.0,,,,,-9999.0,,,723630-23047-2017
2017,5,4,1,,44.0,10205.0,,350.0,72.0,-9999.0,-1.0,-9999.0,,,,723630-23047-2017
2017,5,4,2,94.0,,33.0,10210.0,,,67.0,,-1.0,,,,723630-23047-2017
2017,5,4,3,89.0,,39.0,10222.0,,,51.0,,8.0,,0.0,-9999.0,723630-23047-2017
2017,5,4,4,83.0,,39.0,10229.0,,,57.0,,4.0,,0.0,-9999.0,723630-23047-2017
2017,5,4,5,78.0,,44.0,10229.0,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,4,7,67.0,,33.0,10226.0,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,4,8,56.0,,33.0,10221.0,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,4,9,44.0,,22.0,10223.0,,,31.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,4,10,50.0,,22.0,10219.0,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,4,11,39.0,,22.0,10227.0,,,46.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,4,12,39.0,,22.0,10231.0,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,4,13,50.0,,28.0,10237.0,,,46.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,4,14,89.0,,33.0,10236.0,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,4,15,,28.0,10237.0,,320.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,4,16,,22.0,10234.0,,340.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,4,17,,11.0,10233.0,,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,4,19,,11.0,10217.0,,350.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,4,20,,,6.0,10212.0,,,72.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,4,21,,17.0,10205.0,-9999.0,,,,,,,,,723630-23047-2017
2017,5,4,22,,,6.0,10200.0,-9999.0,,0.0,,0.0,,,,723630-23047-2017
2017,5,4,23,,,6.0,10196.0,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,5,1,,22.0,10192.0,,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,5,2,,33.0,10196.0,,,,46.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,5,3,,33.0,10197.0,,,,31.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,5,4,,33.0,10201.0,,,,26.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,5,5,,22.0,10197.0,,,,26.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,5,8,56.0,,17.0,10192.0,,,26.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,5,9,89.0,,33.0,10182.0,,,15.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,5,10,44.0,,17.0,10191.0,,,36.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,5,11,61.0,,22.0,10190.0,,,31.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,5,12,56.0,,22.0,10193.0,,,26.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,5,13,89.0,,44.0,10196.0,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,5,5,14,,39.0,10199.0,,220.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,5,5,15,,28.0,10194.0,,210.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
