,,,,,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
2017,4,10,10,,,,94.0,10066.0,,200.0,67.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,10,11,,,,94.0,10073.0,,200.0,62.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,10,12,,,,94.0,10080.0,,200.0,51.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,10,13,,,,10095.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,4,10,14,,,,10106.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,4,10,15,,,,10075.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,4,10,16,,-9999.0,-9999.0,-9999.0,,,,,,,,,,726355-94871-2017
2017,4,10,17,,,,10096.0,,,,,,,,,,726355-94871-2017
2017,4,10,19,,,,10108.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,10,20,,,,10119.0,,,,-9999.0,,3.0,-9999.0,,,726355-94871-2017
2017,4,10,21,,,,10107.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,10,22,,,,10094.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,10,23,,,,10098.0,,,,-9999.0,,3.0,-9999.0,,,726355-94871-2017
2017,4,11,0,,,,10108.0,,,,-9999.0,,0.0,,,,726355-94871-2017
2017,4,11,1,,,,78.0,10130.0,,310.0,21.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,11,2,,,,83.0,10129.0,,150.0,21.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,11,3,,,,94.0,10135.0,,170.0,21.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,11,4,,56.0,,,39.0,10142.0,,,15.0,,,0.0,,726355-94871-2017
2017,4,11,5,,50.0,,,39.0,10151.0,,,31.0,,9.0,,0.0,726355-94871-2017
2017,4,11,6,,44.0,,,33.0,-9999.0,,,41.0,,9.0,,0.0,726355-94871-2017
2017,4,11,7,,44.0,,,33.0,10152.0,,,26.0,,9.0,,0.0,726355-94871-2017
2017,4,11,8,,50.0,,,39.0,10160.0,,,36.0,,9.0,,0.0,726355-94871-2017
2017,4,11,9,,44.0,,,33.0,10169.0,,,31.0,,9.0,,0.0,726355-94871-2017
2017,4,11,10,,44.0,,,39.0,10177.0,,,26.0,,9.0,,0.0,726355-94871-2017
2017,4,11,11,,44.0,,,39.0,10185.0,,,26.0,,9.0,,0.0,726355-94871-2017
2017,4,11,12,,44.0,,,33.0,10195.0,,,26.0,,,0.0,,726355-94871-2017
2017,4,11,13,,44.0,,,33.0,10204.0,,,21.0,,,0.0,,726355-94871-2017
2017,4,11,14,,44.0,,,33.0,10207.0,,,21.0,,,0.0,,726355-94871-2017
2017,4,11,15,,61.0,,,44.0,10213.0,,,36.0,,,0.0,,726355-94871-2017
2017,4,11,16,,78.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,726355-94871-2017
2017,4,11,17,,56.0,,,44.0,10230.0,,,31.0,,,0.0,,726355-94871-2017
2017,4,11,18,,72.0,,,50.0,10231.0,,,36.0,,,0.0,,726355-94871-2017
2017,4,11,19,,78.0,,,44.0,10233.0,,,46.0,,,0.0,,726355-94871-2017
2017,4,11,20,,78.0,,,44.0,10233.0,,,36.0,,,0.0,,726355-94871-2017
2017,4,11,21,,83.0,,,44.0,10238.0,,,36.0,,,0.0,,726355-94871-2017
2017,4,11,22,,78.0,,,39.0,10241.0,,,21.0,,,0.0,,726355-94871-2017
2017,4,11,23,,78.0,,,33.0,10242.0,,,,-9999.0,,,-9999.0,726355-94871-2017
2017,4,12,0,,78.0,,,33.0,10241.0,,,,-9999.0,,,-9999.0,726355-94871-2017
2017,4,12,4,,50.0,,,33.0,10262.0,,,,-9999.0,,,-9999.0,726355-94871-2017
2017,4,12,5,,61.0,,,39.0,10259.0,,,,-9999.0,,,-9999.0,726355-94871-2017
2017,4,12,6,,61.0,,,33.0,10260.0,,,15.0,,,0.0,,726355-94871-2017
2017,4,12,7,,56.0,,,28.0,10260.0,,,15.0,,,0.0,,726355-94871-2017
2017,4,12,8,,56.0,,,28.0,10262.0,,,15.0,,,0.0,,726355-94871-2017
2017,4,12,9,,50.0,,,17.0,10265.0,,,15.0,,2.0,,0.0,726355-94871-2017
2017,4,12,12,,39.0,,,17.0,10283.0,,,,,,,,726355-94871-2017
2017,4,12,13,,61.0,,,,6.0,-9999.0,26.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,12,15,,78.0,,,,6.0,-9999.0,31.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,12,16,,95.0,-9999.0,-9999.0,-9999.0,,,,,,,,,726355-94871-2017
2017,4,12,18,,94.0,,,-6.0,10306.0,,,36.0,,0.0,,0.0,726355-94871-2017
2017,4,12,19,,,,-6.0,10300.0,-9999.0,,,,,,,,726355-94871-2017
2017,4,12,20,,,,10296.0,,,,,,,,,,726355-94871-2017
2017,4,12,21,,,,10290.0,,,,,,,,,,726355-94871-2017
2017,4,12,22,,,,10293.0,-9999.0,,,,,,,0.0,,726355-94871-2017
2017,4,12,23,,89.0,,,-6.0,10302.0,,,26.0,,0.0,,0.0,726355-94871-2017
2017,4,13,2,,67.0,,,,6.0,,,,,,,,726355-94871-2017
2017,4,13,4,,72.0,,-17.0,10295.0,,,,15.0,,,0.0,,726355-94871-2017
2017,4,13,5,,56.0,,-11.0,10294.0,,,,21.0,,0.0,,0.0,726355-94871-2017
2017,4,13,6,,56.0,,-11.0,10287.0,,,,26.0,,0.0,,0.0,726355-94871-2017
2017,4,13,7,,56.0,,-11.0,10284.0,,,,21.0,,0.0,,0.0,726355-94871-2017
2017,4,13,8,,67.0,,,,0.0,,,,,,,,726355-94871-2017
2017,4,13,9,,89.0,,,-6.0,10278.0,,,,,,,,726355-94871-2017
2017,4,13,10,,89.0,,,-6.0,10289.0,,,,,,,,726355-94871-2017
2017,4,13,11,,89.0,,,,0.0,,,,,,,,726355-94871-2017
2017,4,13,12,,94.0,,,,0.0,,,,,,,,726355-94871-2017
2017,4,13,13,,94.0,,,22.0,10296.0,,,,-9999.0,,,,726355-94871-2017
2017,4,13,14,,89.0,,,50.0,10293.0,,,21.0,,,5.0,,726355-94871-2017
2017,4,13,15,,94.0,,,61.0,10291.0,,,41.0,,,5.0,,726355-94871-2017
2017,4,13,16,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,726355-94871-2017
2017,4,13,17,,,,72.0,10276.0,,100.0,57.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,13,18,,,,72.0,10270.0,,110.0,57.0,-9999.0,,0.0,,,726355-94871-2017
2017,4,13,19,,,,67.0,10265.0,,100.0,51.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,13,20,,,,61.0,10259.0,,,,57.0,,,0.0,,726355-94871-2017
2017,4,13,21,,,,56.0,10254.0,,,,67.0,,,0.0,,726355-94871-2017
2017,4,13,22,,,,56.0,10251.0,,,,51.0,,,0.0,,726355-94871-2017
2017,4,13,23,,,,50.0,10252.0,,100.0,57.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,14,0,,,,39.0,10252.0,,100.0,57.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,14,1,,,,28.0,10255.0,,,,57.0,,,0.0,,726355-94871-2017
2017,4,14,2,,,,22.0,10261.0,,,,41.0,,,0.0,,726355-94871-2017
2017,4,14,3,,,,11.0,10262.0,,,,46.0,,2.0,,0.0,726355-94871-2017
2017,4,14,9,,83.0,,,,6.0,,,,,,,,726355-94871-2017
2017,4,14,10,,83.0,,,11.0,10241.0,,,57.0,,,0.0,,726355-94871-2017
2017,4,14,11,,83.0,,,11.0,10254.0,,,41.0,,,0.0,,726355-94871-2017
2017,4,14,12,,83.0,,,17.0,10254.0,,,,,,,,726355-94871-2017
2017,4,14,13,,89.0,,,17.0,10261.0,,,,,,,,726355-94871-2017
2017,4,14,14,,89.0,,,28.0,10256.0,,,51.0,,-1.0,-9999.0,,726355-94871-2017
2017,4,14,15,,,,39.0,10254.0,,110.0,46.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,14,16,,-9999.0,-9999.0,-9999.0,,,,,,,,,,726355-94871-2017
2017,4,14,17,,,,50.0,10243.0,,130.0,72.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,14,19,,,,67.0,10226.0,,120.0,62.0,,4.0,,,-9999.0,726355-94871-2017
2017,4,14,20,,,,72.0,10219.0,,110.0,67.0,,4.0,,,-9999.0,726355-94871-2017
2017,4,14,21,,,,83.0,10213.0,,110.0,57.0,,4.0,,,-9999.0,726355-94871-2017
2017,4,14,22,,,,78.0,10210.0,,130.0,67.0,,4.0,,,-9999.0,726355-94871-2017
2017,4,14,23,,,,83.0,10203.0,,110.0,62.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,15,0,,,,78.0,10199.0,,110.0,46.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,15,1,,,,72.0,10203.0,,130.0,51.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,15,2,,,,72.0,10205.0,,120.0,57.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,15,3,,,,83.0,10216.0,,220.0,31.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,15,4,,,,10206.0,,,,-9999.0,,5.0,-9999.0,,,726355-94871-2017
2017,4,15,5,,,,10193.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,4,15,6,,,,10186.0,,,,-9999.0,,0.0,,,,726355-94871-2017
2017,4,15,7,,,,10171.0,,,,-9999.0,,5.0,-9999.0,,,726355-94871-2017
2017,4,15,8,,,,10161.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,15,9,,,,10160.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,15,10,,,,10156.0,,,,,,,,,,726355-94871-2017
2017,4,15,11,,,,10158.0,,,,,,,,,,726355-94871-2017
2017,4,15,13,,,,10161.0,,,,,,,,,,726355-94871-2017
2017,4,15,14,,,,10160.0,,,,,,,,,,726355-94871-2017
2017,4,15,15,,,,10162.0,,,,,,,,,,726355-94871-2017
2017,4,15,16,,-9999.0,-9999.0,-9999.0,,,,,,,,,,726355-94871-2017
2017,4,15,17,,,,10150.0,,,,,,,,,,726355-94871-2017
2017,4,15,18,,,,10145.0,,,,,,,,,,726355-94871-2017
2017,4,15,19,,,,10137.0,,,,,,,,,,726355-94871-2017
2017,4,15,20,,,,10131.0,,,,,,,,,,726355-94871-2017
2017,4,15,21,,,,94.0,10124.0,,230.0,,,,,,,726355-94871-2017
2017,4,15,22,,,,94.0,10121.0,,230.0,93.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,15,23,,,,94.0,10120.0,,220.0,93.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,16,0,,,,94.0,10118.0,,220.0,77.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,16,1,,,,94.0,10118.0,,220.0,57.0,,2.0,,,-9999.0,726355-94871-2017
2017,4,16,2,,,,10116.0,,,,,,,,,,726355-94871-2017
2017,4,16,3,,,,10108.0,,,,,,,,,,726355-94871-2017
2017,4,16,4,,,,10105.0,,,,,,,,,,726355-94871-2017
2017,4,16,5,,,,94.0,10102.0,,200.0,57.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,16,6,,,,94.0,10089.0,,190.0,67.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,16,7,,,,94.0,10084.0,,200.0,62.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,16,8,,,,10104.0,,,,-9999.0,,5.0,-9999.0,,,726355-94871-2017
2017,4,16,9,,,,10103.0,,,,-9999.0,,5.0,-9999.0,,,726355-94871-2017
2017,4,16,10,,,,10103.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,4,16,11,,,,10104.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,4,16,12,,,,10103.0,,,,,,,,,,726355-94871-2017
2017,4,16,13,,,,10109.0,,,,,,,,,,726355-94871-2017
2017,4,16,14,,,,10119.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,16,15,,,,10129.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,16,16,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,726355-94871-2017
2017,4,16,17,,,,10138.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,16,18,,,,10141.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,16,19,,,,-9999.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,16,20,,,,10144.0,,,,,,,,,,726355-94871-2017
2017,4,16,21,,,,10148.0,,,,,,,,,,726355-94871-2017
2017,4,16,22,,,,10151.0,,,,,,,,,,726355-94871-2017
2017,4,16,23,,,,78.0,10154.0,,280.0,46.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,17,0,,,,61.0,10155.0,,300.0,26.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,17,1,,,,50.0,10168.0,,310.0,15.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,17,13,,,,44.0,10216.0,,210.0,15.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,17,14,,,,39.0,10219.0,,340.0,26.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,17,15,,,,17.0,10225.0,,270.0,36.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,17,16,,-9999.0,-9999.0,-9999.0,,,,,,,,,,726355-94871-2017
2017,4,17,17,,,,11.0,10224.0,,250.0,26.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,17,18,,,,33.0,10225.0,-9999.0,,,,,,,,726355-94871-2017
2017,4,17,19,,,,39.0,10227.0,-9999.0,,,,,,,,726355-94871-2017
2017,4,17,21,,,,10213.0,,,,,,,,,,726355-94871-2017
2017,4,17,22,,,,10211.0,,,,,,,,,,726355-94871-2017
2017,4,17,23,,,,,6.0,10211.0,,,15.0,,0.0,,0.0,726355-94871-2017
2017,4,18,0,,,,11.0,10211.0,,,,,,,,,726355-94871-2017
2017,4,18,1,,,,39.0,10210.0,,,,,,,,,726355-94871-2017
2017,4,18,2,,,,39.0,10212.0,,,,,,,,,726355-94871-2017
2017,4,18,3,,,,50.0,10217.0,,,,15.0,,,0.0,,726355-94871-2017
2017,4,18,4,,,,33.0,10220.0,,,,46.0,,,0.0,,726355-94871-2017
2017,4,18,5,,,,44.0,10224.0,,,,31.0,,,0.0,,726355-94871-2017
2017,4,18,6,,,,50.0,10226.0,,100.0,46.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,18,7,,,,50.0,10227.0,,110.0,41.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,18,8,,,,44.0,10229.0,,120.0,46.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,18,9,,94.0,,,28.0,10232.0,,,51.0,,0.0,,0.0,726355-94871-2017
2017,4,18,10,,89.0,,,22.0,10231.0,,,46.0,,0.0,,0.0,726355-94871-2017
2017,4,18,11,,83.0,,,22.0,10236.0,,,41.0,,0.0,,0.0,726355-94871-2017
2017,4,18,12,,89.0,,,28.0,10239.0,,,41.0,,0.0,,0.0,726355-94871-2017
2017,4,18,13,,,,39.0,10235.0,,120.0,57.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,18,14,,,,44.0,10226.0,,130.0,51.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,18,15,,,,50.0,10222.0,,130.0,51.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,18,16,,-9999.0,-9999.0,-9999.0,,,,,,,,,,726355-94871-2017
2017,4,18,17,,,,44.0,10224.0,,150.0,51.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,18,18,,,,33.0,10205.0,,160.0,67.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,18,19,,,,17.0,10197.0,,180.0,67.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,18,20,,,,28.0,10175.0,,160.0,67.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,18,21,,,,,6.0,10172.0,,,67.0,,,0.0,,726355-94871-2017
2017,4,18,22,,,,11.0,10154.0,,160.0,51.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,18,23,,,,11.0,10152.0,,170.0,67.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,19,0,,,,33.0,10151.0,,160.0,41.0,,2.0,,,-9999.0,726355-94871-2017
2017,4,19,1,,,,44.0,10154.0,,150.0,26.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,19,2,,,,56.0,10158.0,,160.0,26.0,,4.0,,,-9999.0,726355-94871-2017
2017,4,19,3,,,,67.0,10155.0,,170.0,26.0,,4.0,,,-9999.0,726355-94871-2017
2017,4,19,4,,,,78.0,10152.0,-9999.0,,,,,,,,726355-94871-2017
2017,4,19,5,,,,83.0,10152.0,,190.0,36.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,19,6,,,,10149.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,19,7,,,,10145.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,19,8,,,,10142.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,19,9,,,,10141.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,19,10,,,,10143.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,19,11,,,,10148.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,19,12,,,,10153.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,19,13,,,,10161.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,19,14,,,,10164.0,,,,,,,,,,726355-94871-2017
2017,4,19,15,,,,10170.0,,,,-9999.0,,-9999.0,,,,726355-94871-2017
2017,4,19,16,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,726355-94871-2017
2017,4,19,17,,,,78.0,10180.0,-9999.0,,,,-9999.0,,,,726355-94871-2017
2017,4,19,18,,,,72.0,10186.0,-9999.0,,,,,,,,726355-94871-2017
2017,4,19,19,,,,72.0,10191.0,-9999.0,,,,,,,,726355-94871-2017
2017,4,19,20,,,,78.0,10178.0,,,,31.0,,2.0,,0.0,726355-94871-2017
2017,4,19,21,,,,94.0,10176.0,-9999.0,,,,,,,,726355-94871-2017
2017,4,19,22,,,,67.0,10182.0,,340.0,31.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,19,23,,,,56.0,10185.0,-9999.0,,,,,,,,726355-94871-2017
2017,4,20,1,,83.0,,,44.0,10196.0,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,20,2,,72.0,,,39.0,10193.0,,,,,,,,726355-94871-2017
2017,4,20,4,,78.0,,,50.0,10167.0,,,26.0,,0.0,,0.0,726355-94871-2017
2017,4,20,6,,,,10150.0,,,,,,,,,,726355-94871-2017
2017,4,20,7,,,,10139.0,,,,,,,,,,726355-94871-2017
2017,4,20,8,,,,10128.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,20,9,,,,10113.0,,,,,,,,,,726355-94871-2017
2017,4,20,10,,,,10129.0,-9999.0,,,,,,,,,726355-94871-2017
2017,4,20,11,,,,10124.0,,,50.0,15.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,20,12,,,,10115.0,,,,-9999.0,,0.0,,,,726355-94871-2017
2017,4,20,13,,,,10110.0,,,,,,,,,,726355-94871-2017
2017,4,20,14,,,,10106.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,20,15,,,,10100.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,20,16,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,726355-94871-2017
2017,4,20,17,,,,10088.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,20,18,,,,10082.0,,,,-9999.0,,0.0,,,,726355-94871-2017
2017,4,20,19,,,,10080.0,,,,,,,,,,726355-94871-2017
2017,4,20,20,,,,10095.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,20,21,,,,10091.0,,,,,,,,,,726355-94871-2017
2017,4,20,22,,,,10097.0,,,,,,,,,,726355-94871-2017
2017,4,20,23,,,,83.0,10105.0,,280.0,57.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,21,0,,,,72.0,10110.0,,290.0,51.0,,4.0,,,-9999.0,726355-94871-2017
2017,4,21,1,,,,61.0,10118.0,,290.0,57.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,21,2,,,,56.0,10129.0,,290.0,67.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,21,3,,,,50.0,10130.0,,280.0,57.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,21,4,,,,50.0,10134.0,,290.0,51.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,21,5,,,,44.0,10132.0,,290.0,67.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,21,6,,94.0,,,44.0,10136.0,,,57.0,,,0.0,,726355-94871-2017
2017,4,21,7,,89.0,,,39.0,10137.0,,,82.0,,,0.0,,726355-94871-2017
2017,4,21,8,,83.0,,,33.0,10138.0,,,51.0,,,0.0,,726355-94871-2017
2017,4,21,9,,83.0,,,33.0,10142.0,,,51.0,,,0.0,,726355-94871-2017
2017,4,21,10,,78.0,,,28.0,10143.0,,,41.0,,,0.0,,726355-94871-2017
2017,4,21,11,,72.0,,,22.0,10152.0,,,46.0,,,0.0,,726355-94871-2017
2017,4,21,12,,61.0,,,11.0,10164.0,,,46.0,,,0.0,,726355-94871-2017
2017,4,21,14,,56.0,,,,6.0,,,,,,,,726355-94871-2017
2017,4,21,15,,61.0,,,,6.0,,,,,,,,726355-94871-2017
2017,4,21,16,,61.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,726355-94871-2017
2017,4,21,17,,61.0,,,,6.0,-9999.0,26.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,4,21,18,,67.0,,,11.0,10195.0,,,57.0,,,0.0,,726355-94871-2017
2017,4,21,19,,72.0,,,11.0,10198.0,,,,,,,,726355-94871-2017
2017,4,21,22,,72.0,,,11.0,10192.0,,,36.0,,0.0,,0.0,726355-94871-2017
2017,4,22,0,,61.0,,,11.0,10197.0,,,,,,,,726355-94871-2017
2017,4,22,1,,61.0,,,17.0,10201.0,,,,,,,,726355-94871-2017
2017,4,22,2,,67.0,,,22.0,10209.0,,,,,,,,726355-94871-2017
2017,4,22,13,,67.0,,,,6.0,-9999.0,21.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,22,14,,94.0,,-17.0,10231.0,-9999.0,,,,,,,,726355-94871-2017
2017,4,22,15,,,,11.0,10230.0,-9999.0,,,,,,,,726355-94871-2017
2017,4,22,16,,-9999.0,-9999.0,-9999.0,,,,,,,,,,726355-94871-2017
2017,4,22,17,,,,17.0,10225.0,,310.0,26.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,22,18,,,,11.0,10224.0,,310.0,41.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,22,19,,,,11.0,10221.0,,340.0,36.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,22,20,,,,-6.0,10216.0,,330.0,36.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,22,21,,,,10211.0,-9999.0,,,,,,,0.0,,726355-94871-2017
2017,4,22,22,,,,10212.0,,,,,,,,,,726355-94871-2017
2017,4,22,23,,,,10215.0,,,,,,,,,,726355-94871-2017
2017,4,23,0,,94.0,,-28.0,10212.0,,,,26.0,,0.0,,0.0,726355-94871-2017
2017,4,23,1,,83.0,,-22.0,10211.0,-9999.0,,,,,,,,726355-94871-2017
2017,4,23,12,,11.0,,-22.0,10211.0,,100.0,21.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,23,15,,,,44.0,10209.0,,260.0,26.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,23,16,,-9999.0,-9999.0,-9999.0,,,,,,,,,,726355-94871-2017
2017,4,23,17,,,,10204.0,-9999.0,,,,,,,0.0,,726355-94871-2017
2017,4,23,18,,,,10198.0,,,,,,,,,,726355-94871-2017
2017,4,23,19,,,,10188.0,,,,,,,,,,726355-94871-2017
2017,4,23,20,,,,10185.0,,,,,,,,,,726355-94871-2017
2017,4,23,21,,,,10184.0,-9999.0,,,,,,,0.0,,726355-94871-2017
2017,4,23,22,,,,10181.0,,,,,,,,,,726355-94871-2017
2017,4,23,23,,,,10183.0,-9999.0,,,,,,,0.0,,726355-94871-2017
2017,4,24,11,,11.0,,-11.0,10168.0,,,,21.0,,0.0,,0.0,726355-94871-2017
2017,4,24,13,,,,33.0,10176.0,,110.0,21.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,24,14,,,,10176.0,,,,,,,,,,726355-94871-2017
2017,4,24,15,,,,10169.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,24,16,,-9999.0,-9999.0,-9999.0,,,,,,,,,,726355-94871-2017
2017,4,24,17,,,,-6.0,10154.0,,120.0,57.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,24,18,,,,-6.0,10144.0,,,,41.0,,0.0,,0.0,726355-94871-2017
2017,4,24,19,,,,10136.0,,,90.0,41.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,24,20,,,,10128.0,,,,,,,,,,726355-94871-2017
2017,4,24,21,,,,10116.0,,,,,,,,,,726355-94871-2017
2017,4,24,22,,,,10107.0,,,,,,,,,,726355-94871-2017
2017,4,24,23,,,,10102.0,,,,,,,,,,726355-94871-2017
2017,4,25,0,,,,10098.0,,,,,,,,,,726355-94871-2017
2017,4,25,1,,,,10094.0,,,,,,,,,,726355-94871-2017
2017,4,25,2,,,,10095.0,,,,,,,,,,726355-94871-2017
2017,4,25,3,,,,-6.0,10092.0,,110.0,36.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,25,4,,,,,0.0,10089.0,,,41.0,,0.0,,0.0,726355-94871-2017
2017,4,25,5,,,,,0.0,10087.0,,,36.0,,0.0,,0.0,726355-94871-2017
2017,4,25,6,,,,22.0,10091.0,,120.0,31.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,25,7,,,,33.0,10084.0,,120.0,36.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,25,8,,,,50.0,10078.0,,120.0,46.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,25,9,,,,61.0,10079.0,,120.0,41.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,25,10,,,,72.0,10079.0,,130.0,36.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,25,11,,,,78.0,10078.0,,130.0,41.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,25,12,,,,83.0,10077.0,,140.0,41.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,25,13,,,,94.0,10077.0,,140.0,46.0,,0.0,,,-9999.0,726355-94871-2017
2017,4,25,14,,,,10076.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,4,25,15,,,,10071.0,,,,,,,,,,726355-94871-2017
2017,4,25,16,,-9999.0,-9999.0,-9999.0,,,,,,,,,,726355-94871-2017
2017,4,25,17,,,,10064.0,,,,,,,,,,726355-94871-2017
