,,,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
2017,12,7,,56.0,-61.0,10292.0,350.0,57.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,7,,44.0,-72.0,10275.0,350.0,62.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,7,,56.0,-89.0,10272.0,340.0,67.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,7,,61.0,-94.0,10272.0,330.0,46.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,7,,50.0,10266.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,7,,44.0,10265.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,7,,28.0,-89.0,10266.0,350.0,46.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,8,,22.0,-83.0,10263.0,,,62.0,,,0.0,,,723403-13963-2017
2017,12,8,,17.0,-78.0,10267.0,360.0,41.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,8,,11.0,-78.0,10269.0,350.0,41.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,8,,,,-78.0,,,36.0,,,0.0,,,723403-13963-2017
2017,12,8,,,,-78.0,,,31.0,,,0.0,,,723403-13963-2017
2017,12,8,,,,-72.0,,,41.0,,,0.0,,,723403-13963-2017
2017,12,8,,,,-78.0,,,41.0,,,0.0,,,723403-13963-2017
2017,12,8,,,,-83.0,,,36.0,,,0.0,,,723403-13963-2017
2017,12,8,,-6.0,-89.0,10257.0,340.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,8,,,10253.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,8,,,,,,,,-9999.0,,,,,723403-13963-2017
2017,12,8,,,,,,,,-9999.0,,,,,723403-13963-2017
2017,12,8,,,,,,,,-9999.0,,,,,723403-13963-2017
2017,12,8,,,10251.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,8,,,10247.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,8,,,,-89.0,,,31.0,,,0.0,,,723403-13963-2017
2017,12,8,,11.0,10248.0,,50.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,8,,22.0,10241.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,8,,28.0,10228.0,-9999.0,,,,,,0.0,,,723403-13963-2017
2017,12,8,,44.0,10203.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,8,,28.0,10202.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,9,,-6.0,-83.0,10207.0,210.0,15.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,9,,,10207.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,9,,,10205.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,9,,,10202.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,9,,,10196.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,9,,,10190.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,9,,,10191.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,9,,,10191.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,9,,,10194.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,9,,,10190.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,9,,,10190.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,9,,,10195.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,9,,11.0,-61.0,10196.0,250.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,9,,61.0,-39.0,10197.0,260.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,9,,94.0,-33.0,10200.0,290.0,67.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,9,,,10197.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,9,,,10196.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,9,,,10195.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,9,,,10204.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,9,,,10213.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,9,,94.0,-72.0,10219.0,300.0,62.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,10,,78.0,-72.0,10234.0,290.0,36.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,10,,72.0,-67.0,10240.0,300.0,36.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,10,,50.0,-67.0,10247.0,300.0,36.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,10,,50.0,-61.0,10256.0,320.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,10,,33.0,-56.0,10260.0,330.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,10,,-6.0,-50.0,10263.0,260.0,21.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,10,,-6.0,-50.0,10267.0,260.0,21.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,10,,-6.0,-44.0,10268.0,230.0,15.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,10,,,10272.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,10,,,10272.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,10,,,10270.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,10,,,10273.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,10,,,10273.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,10,,28.0,-33.0,10274.0,250.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,10,,67.0,-33.0,10268.0,240.0,46.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,10,,,10262.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,10,,,10249.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,10,,,10233.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,10,,,10223.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,10,,,10220.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,10,,,10218.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,10,,,10221.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,11,,,10224.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,11,,,10228.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,11,,89.0,-17.0,10233.0,230.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,11,,50.0,-11.0,10235.0,260.0,21.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,11,,33.0,-11.0,10233.0,250.0,15.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,11,,22.0,-17.0,10231.0,240.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,11,,22.0,-11.0,10231.0,210.0,15.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,11,,17.0,-17.0,10229.0,240.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,11,,28.0,-17.0,10226.0,240.0,21.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,11,,17.0,-17.0,10227.0,250.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,11,,22.0,-17.0,10226.0,240.0,36.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,11,,39.0,-17.0,10222.0,240.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,11,,78.0,-11.0,10215.0,230.0,15.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,11,,,10212.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,11,,,10206.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,11,,,10189.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,11,,,10173.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,11,,,10158.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,11,,,10150.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,11,,,10145.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,11,,,10141.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,12,,,10146.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,12,,,10151.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,12,,,10159.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,12,,,10167.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,12,,,10177.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,12,,,10181.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,12,,,10189.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,12,,,10194.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,12,,,10201.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,12,,94.0,-17.0,10208.0,330.0,72.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,12,,89.0,-11.0,10211.0,330.0,72.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,12,,72.0,-11.0,10229.0,320.0,72.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,12,,56.0,-17.0,10240.0,320.0,57.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,12,12,,56.0,-39.0,10249.0,320.0,72.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,12,,61.0,-44.0,10255.0,320.0,88.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,12,,78.0,-67.0,10258.0,340.0,82.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,12,,83.0,-72.0,10259.0,320.0,62.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,12,,,10250.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,12,,,10242.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,12,,,10234.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,12,,,,,,,,,,,,,723403-13963-2017
2017,12,12,,,10230.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,12,,83.0,10227.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,13,,72.0,-94.0,10226.0,250.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,13,,61.0,-89.0,10228.0,250.0,21.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,13,,50.0,-78.0,10227.0,240.0,21.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,13,,50.0,-78.0,10222.0,230.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,13,,22.0,-83.0,10221.0,260.0,21.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,13,,11.0,-67.0,10219.0,230.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,13,,-6.0,-50.0,10208.0,210.0,15.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,13,,,10203.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,13,,,10195.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,13,,,10188.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,13,,,10182.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,13,,,10172.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,13,,44.0,-72.0,10164.0,230.0,72.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,13,,78.0,-83.0,10157.0,210.0,98.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,13,,,10144.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,13,,,10126.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,13,,,10118.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,13,,,10102.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,13,,,10095.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,13,,,10097.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,13,,,10095.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,14,,,10103.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,14,,,10106.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,14,,,10114.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,14,,89.0,-17.0,10119.0,240.0,21.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,14,,78.0,-17.0,10122.0,230.0,36.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,14,,67.0,-17.0,10125.0,250.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,14,,67.0,-17.0,10125.0,250.0,21.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,14,,39.0,-17.0,10124.0,330.0,15.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,14,,44.0,-17.0,10125.0,270.0,21.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,12,14,,44.0,-11.0,10131.0,230.0,15.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,12,14,,61.0,-17.0,10133.0,330.0,36.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,12,14,,56.0,-17.0,10145.0,340.0,26.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,12,14,,56.0,-17.0,10158.0,340.0,26.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,12,14,,,10186.0,,10.0,36.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,12,14,,,10180.0,,10.0,51.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,12,14,,,10176.0,-9999.0,,,,,,0.0,,,723403-13963-2017
2017,12,14,,,10168.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,14,,,10168.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,14,,,10173.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,14,,83.0,-22.0,10182.0,350.0,36.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,12,15,,44.0,-28.0,10208.0,360.0,41.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,15,,33.0,-33.0,10214.0,350.0,41.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,15,,17.0,-44.0,10223.0,340.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,15,,22.0,-44.0,10224.0,330.0,21.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,15,,17.0,-44.0,10227.0,300.0,21.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,15,,-6.0,-33.0,10223.0,240.0,15.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,12,15,,,10229.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,15,,,10233.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,15,,,10238.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,15,,,10242.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,15,,17.0,-22.0,10252.0,260.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,15,,50.0,-22.0,10253.0,230.0,31.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,12,15,,72.0,-28.0,10249.0,260.0,31.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,12,15,,94.0,-28.0,10240.0,,,,,,,,,723403-13963-2017
2017,12,15,,,10228.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,15,,,10221.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,15,,,10221.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,15,,,10218.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,15,,83.0,-11.0,10221.0,210.0,41.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,12,16,,67.0,-11.0,10222.0,210.0,36.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,12,16,,61.0,-11.0,10227.0,230.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,16,,44.0,-11.0,10230.0,230.0,15.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,16,,39.0,-11.0,10233.0,220.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,16,,39.0,-11.0,10229.0,200.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,16,,22.0,-11.0,10227.0,190.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,12,16,,17.0,-11.0,10230.0,230.0,36.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,12,16,,11.0,-17.0,10230.0,230.0,26.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,12,16,,,10232.0,,,,,,,,,,723403-13963-2017
2017,12,16,,,10228.0,,,,,,,,,,723403-13963-2017
2017,12,16,,,10226.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,16,,,10225.0,,,,,,,,,,723403-13963-2017
2017,12,16,,,10230.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,16,,,10233.0,,,,,,,,,,723403-13963-2017
2017,12,16,,-6.0,-22.0,10238.0,,,,,,,-9999.0,,723403-13963-2017
2017,12,16,,22.0,,-6.0,,,26.0,,,0.0,,,723403-13963-2017
2017,12,16,,61.0,,,,,,,,,,,723403-13963-2017
2017,12,16,,,-6.0,10231.0,,,,-9999.0,,,,,723403-13963-2017
2017,12,16,,,10223.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,16,,,10216.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,16,,,10207.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,16,,,10205.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,16,,,10199.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,16,,,10204.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,17,,,10207.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,17,,83.0,,-6.0,,,26.0,,,0.0,,,723403-13963-2017
2017,12,17,,,,6.0,,,36.0,,,0.0,,,723403-13963-2017
2017,12,17,,78.0,,44.0,,,26.0,,-1.0,-9999.0,,,723403-13963-2017
2017,12,17,,78.0,,50.0,,,21.0,,,3.0,,,723403-13963-2017
2017,12,17,,72.0,,56.0,,,21.0,,,3.0,,,723403-13963-2017
2017,12,17,,72.0,,56.0,,,46.0,,18.0,,18.0,,723403-13963-2017
2017,12,17,,61.0,,61.0,,,21.0,,56.0,-9999.0,,,723403-13963-2017
2017,12,17,,61.0,,61.0,,,21.0,,61.0,-9999.0,,,723403-13963-2017
2017,12,17,,61.0,,61.0,,,,-9999.0,,,-9999.0,,723403-13963-2017
2017,12,17,,61.0,,61.0,,,26.0,,36.0,-9999.0,,,723403-13963-2017
2017,12,17,,56.0,,56.0,,,,,,-1.0,,,723403-13963-2017
2017,12,17,,56.0,,56.0,,,46.0,,,0.0,254.0,,723403-13963-2017
2017,12,17,,56.0,,56.0,,,15.0,,,0.0,,,723403-13963-2017
2017,12,17,,56.0,,56.0,,,31.0,,,0.0,,,723403-13963-2017
2017,12,17,,56.0,,56.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,12,17,,61.0,,61.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,12,17,,67.0,,67.0,,,,-9999.0,,,0.0,-9999.0,723403-13963-2017
2017,12,17,,67.0,,67.0,,,15.0,,,0.0,,,723403-13963-2017
2017,12,17,,72.0,,72.0,,,15.0,,,0.0,,,723403-13963-2017
2017,12,17,,78.0,,72.0,,,15.0,,,0.0,,,723403-13963-2017
2017,12,17,,78.0,,72.0,,,26.0,,,0.0,,,723403-13963-2017
2017,12,17,,78.0,,78.0,,,15.0,,,0.0,,,723403-13963-2017
2017,12,17,,78.0,,78.0,,,21.0,,,0.0,,,723403-13963-2017
2017,12,18,,78.0,,78.0,,,15.0,,,0.0,,,723403-13963-2017
2017,12,18,,72.0,,72.0,,,21.0,,,0.0,,,723403-13963-2017
2017,12,18,,72.0,,72.0,,,21.0,,-1.0,-9999.0,,,723403-13963-2017
2017,12,18,,72.0,,72.0,,,15.0,,-1.0,-9999.0,,,723403-13963-2017
2017,12,18,,72.0,,72.0,,,26.0,,-1.0,-9999.0,,,723403-13963-2017
2017,12,18,,67.0,,67.0,,,,-9999.0,,,-9999.0,,723403-13963-2017
2017,12,18,,67.0,,67.0,,,15.0,,-1.0,,-1.0,,723403-13963-2017
2017,12,18,,67.0,,67.0,,,21.0,,-1.0,-9999.0,,,723403-13963-2017
2017,12,18,,67.0,,67.0,,,21.0,,-1.0,-9999.0,,,723403-13963-2017
2017,12,18,,72.0,,72.0,,,15.0,,,0.0,,,723403-13963-2017
2017,12,18,,72.0,,72.0,,,21.0,,,0.0,,,723403-13963-2017
2017,12,18,,61.0,,61.0,,,36.0,,,0.0,,,723403-13963-2017
2017,12,18,,67.0,,67.0,,,26.0,,,0.0,,-1.0,723403-13963-2017
2017,12,18,,72.0,,72.0,,,31.0,,,0.0,,,723403-13963-2017
2017,12,18,,78.0,,78.0,,,15.0,,,0.0,,,723403-13963-2017
2017,12,18,,83.0,,78.0,,,15.0,,,0.0,,,723403-13963-2017
2017,12,18,,94.0,,83.0,,,15.0,,,0.0,,,723403-13963-2017
2017,12,18,,,83.0,10236.0,,,,,,,-9999.0,,723403-13963-2017
2017,12,18,,,78.0,10230.0,230.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,18,,,78.0,10222.0,240.0,36.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,18,,,78.0,10215.0,230.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,18,,,89.0,10216.0,180.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,18,,,83.0,10217.0,200.0,41.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,18,,,78.0,10219.0,200.0,36.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,19,,94.0,,83.0,,,46.0,,,0.0,,,723403-13963-2017
2017,12,19,,89.0,,83.0,,,41.0,,,0.0,,,723403-13963-2017
2017,12,19,,89.0,,83.0,,,46.0,,,0.0,,,723403-13963-2017
2017,12,19,,83.0,,83.0,,,31.0,,,0.0,,,723403-13963-2017
2017,12,19,,78.0,,78.0,,,51.0,,,0.0,,,723403-13963-2017
2017,12,19,,78.0,,78.0,,,26.0,,,0.0,,,723403-13963-2017
2017,12,19,,78.0,,78.0,,,31.0,,,0.0,,,723403-13963-2017
2017,12,19,,78.0,,78.0,,,21.0,,,0.0,,,723403-13963-2017
2017,12,19,,78.0,,78.0,,,21.0,,,0.0,,,723403-13963-2017
2017,12,19,,78.0,,78.0,,,21.0,,,0.0,,,723403-13963-2017
2017,12,19,,83.0,,83.0,,,15.0,,,0.0,,,723403-13963-2017
2017,12,19,,83.0,,83.0,,,15.0,,,0.0,,,723403-13963-2017
2017,12,19,,83.0,,83.0,,,31.0,,,0.0,,,723403-13963-2017
2017,12,19,,89.0,,89.0,,,21.0,,,0.0,,,723403-13963-2017
2017,12,19,,89.0,,89.0,,,26.0,,,0.0,,,723403-13963-2017
2017,12,19,,,10212.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,19,,,10190.0,,,,,,,30.0,,,723403-13963-2017
2017,12,19,,,10189.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,12,19,,,10179.0,,,,,,,,,,723403-13963-2017
2017,12,19,,,10173.0,,,-9999.0,,8.0,-9999.0,,,,723403-13963-2017
2017,12,19,,,10179.0,,,,,,,23.0,,,723403-13963-2017
2017,12,20,,,10173.0,,90.0,26.0,-9999.0,30.0,,,,,723403-13963-2017
2017,12,20,,,10171.0,,80.0,21.0,-9999.0,38.0,-9999.0,,,,723403-13963-2017
2017,12,20,,,10167.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,12,20,,,10151.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,12,20,,,10151.0,,,,,,,-1.0,,,723403-13963-2017
2017,12,20,,,10149.0,,80.0,15.0,-9999.0,,5.0,-9999.0,,,723403-13963-2017
2017,12,20,,,10134.0,,50.0,15.0,-9999.0,20.0,,,,,723403-13963-2017
2017,12,20,,,10124.0,,50.0,21.0,-9999.0,13.0,-9999.0,,,,723403-13963-2017
2017,12,20,,,10119.0,,20.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,20,,,10112.0,,70.0,31.0,-9999.0,,8.0,-9999.0,,,723403-13963-2017
2017,12,20,,,10101.0,,70.0,36.0,-9999.0,10.0,-9999.0,,,,723403-13963-2017
2017,12,20,,,10115.0,,10.0,57.0,-9999.0,71.0,-9999.0,,,,723403-13963-2017
2017,12,20,,,10115.0,,10.0,62.0,-9999.0,-1.0,,,,,723403-13963-2017
2017,12,20,,,10122.0,,10.0,46.0,-9999.0,,3.0,-9999.0,,,723403-13963-2017
2017,12,20,,,10136.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,12,20,,,10141.0,,,-9999.0,,3.0,-9999.0,,,,723403-13963-2017
2017,12,20,,,10155.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,12,20,,,10156.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,20,,,10147.0,,,-9999.0,,0.0,,,5.0,,723403-13963-2017
2017,12,20,,,10142.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,20,,,10143.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,20,,,10144.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,20,,,10145.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,20,,,10149.0,,50.0,15.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,21,,,10153.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,21,,,10156.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,21,,,10157.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,21,,,10155.0,,80.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,21,,,10156.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,21,,,94.0,10155.0,120.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,12,21,,,10154.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,21,,,10157.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,21,,,10153.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,21,,,10152.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,21,,,10149.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,12,21,,94.0,,94.0,,,31.0,,,0.0,,,723403-13963-2017
2017,12,21,,94.0,,94.0,,,31.0,,,0.0,,,723403-13963-2017
2017,12,21,,94.0,,94.0,,,51.0,,,0.0,,,723403-13963-2017
2017,12,21,,,10155.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,21,,,10157.0,,,,,,,,-9999.0,,723403-13963-2017
2017,12,21,,,-9999.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
